k,head,program,strategy,increase,kl_div,spike
342,"(8, 1)",prog_L15H3,smart,40.83081673614264,1.0087746381759644,False
343,"(0, 29)",prog_L1H30,smart,41.03197373630148,1.0023252189159393,False
344,"(5, 12)",prog_L18H3,smart,42.12920666605854,1.0207364320755006,False
345,"(7, 9)",prog_L20H4,smart,45.918520718442494,1.0293678998947144,False
346,"(15, 2)",prog_L20H20,smart,46.78947968507779,1.0176508367061614,False
347,"(0, 31)",prog_L1H30,smart,48.67133419299381,1.001352608203888,False
348,"(0, 24)",prog_L1H30,smart,48.700106790245215,0.9954292058944703,False
349,"(11, 14)",prog_L15H3,smart,49.31743065156346,1.0223766148090363,False
350,"(20, 9)",prog_L6H15,smart,49.45370374462638,1.018936997652054,False
351,"(17, 14)",prog_L20H4,smart,50.61744206196305,1.0176384329795838,False
352,"(13, 26)",prog_L20H4,smart,50.94275361703027,1.0121638774871826,False
353,"(14, 28)",prog_L2H20,smart,51.78272425940357,1.0126639902591705,False
354,"(14, 3)",prog_L11H4,smart,52.152477361559235,1.0100649833679198,False
355,"(9, 21)",prog_L20H3,smart,51.886290828591655,0.98400120139122,False
356,"(10, 0)",prog_L6H30,smart,52.21968682181525,0.9848987400531769,False
357,"(10, 15)",prog_L18H3,smart,52.51260648412055,0.9957320213317871,False
358,"(12, 10)",prog_L11H4,smart,53.01588099286056,0.986449921131134,False
359,"(9, 8)",prog_L3H17,smart,53.89593583273346,0.9832026898860932,False
360,"(5, 1)",prog_L15H14,smart,54.78625927172342,0.969384765625,False
361,"(9, 2)",prog_L4H8,smart,56.599072170343376,0.9801867604255676,False
362,"(10, 6)",prog_L18H3,smart,59.096843643731155,0.9972497284412384,False
363,"(6, 19)",prog_L20H3,smart,59.604055515927016,1.009779191017151,False
364,"(17, 25)",prog_L20H12,smart,59.95673422192276,1.0204924941062927,False
365,"(10, 10)",prog_L15H14,smart,60.122281534949806,1.0215908288955688,False
366,"(10, 21)",prog_L4H8,smart,61.07025141826621,1.032171618938446,False
367,"(15, 25)",prog_L4H8,smart,61.89366679404539,1.0333140015602111,False
368,"(14, 4)",prog_L4H8,smart,63.19948331001071,1.0421701788902282,False
369,"(8, 5)",prog_L18H3,smart,66.97816548786761,1.0663267254829407,False
370,"(18, 14)",prog_L15H3,smart,68.02785903348338,1.0690026998519897,False
371,"(11, 23)",prog_L20H2,smart,67.32780270258453,1.0682516813278198,False
372,"(9, 11)",prog_L14H18,smart,68.9644893133586,1.0678430438041686,False
373,"(7, 20)",prog_L6H3,smart,71.31577774731011,1.1021722674369812,False
374,"(6, 14)",prog_L8H4,smart,73.65266355491346,1.1567888379096984,False
375,"(15, 31)",prog_L4H8,smart,75.0409499177513,1.1414339780807494,False
376,"(6, 1)",prog_L20H13,smart,75.93011566941712,1.1324115514755249,False
377,"(11, 21)",prog_L20H4,smart,75.53458482370314,1.1140707075595855,False
378,"(21, 17)",prog_L15H15,smart,75.29079687994368,1.1131879091262817,False
379,"(13, 7)",prog_L6H3,smart,75.72511181449985,1.12878919839859,False
380,"(16, 11)",prog_L4H8,smart,76.07853514065947,1.1211442589759826,False
381,"(13, 3)",prog_L6H16,smart,76.6427306391563,1.129521083831787,False
