layer,head,k,iou_score,program_idxs_used
9,4,13,0.591,15|66|3|16|12|57|11|45|10|35|46|49|41
9,4,14,0.591,15|66|3|16|12|57|11|45|10|35|46|49|41|69
9,4,15,0.591,15|66|3|16|12|57|11|45|10|35|46|49|41|69|42
9,4,16,0.592,15|66|3|16|12|57|11|45|10|35|46|49|41|69|42|1
9,4,17,0.592,15|66|3|16|12|57|11|45|10|35|46|49|41|69|42|1|6
9,4,18,0.592,15|66|3|16|12|57|11|45|10|35|46|49|41|69|42|1|6|21
9,4,19,0.593,15|66|3|16|12|57|11|45|10|35|46|49|41|69|42|1|6|21|47
9,4,20,0.593,15|66|3|16|12|57|11|45|10|35|46|49|41|69|42|1|6|21|47|0
9,5,1,0.32,49
9,5,2,0.32,49|42
9,5,3,0.32,49|42|69
9,5,4,0.32,49|42|69|41
9,5,5,0.32,49|42|69|41|1
9,5,6,0.32,49|42|69|41|1|6
9,5,7,0.32,49|42|69|41|1|6|21
9,5,8,0.32,49|42|69|41|1|6|21|47
9,5,9,0.32,49|42|69|41|1|6|21|47|0
9,5,10,0.401,49|42|69|41|1|6|21|47|0|15
9,5,11,0.401,49|42|69|41|1|6|21|47|0|15|3
9,5,12,0.401,49|42|69|41|1|6|21|47|0|15|3|16
9,5,13,0.401,49|42|69|41|1|6|21|47|0|15|3|16|5
9,5,14,0.403,49|42|69|41|1|6|21|47|0|15|3|16|5|57
9,5,15,0.403,49|42|69|41|1|6|21|47|0|15|3|16|5|57|10
9,5,16,0.403,49|42|69|41|1|6|21|47|0|15|3|16|5|57|10|66
9,5,17,0.406,49|42|69|41|1|6|21|47|0|15|3|16|5|57|10|66|45
9,5,18,0.407,49|42|69|41|1|6|21|47|0|15|3|16|5|57|10|66|45|11
9,5,19,0.409,49|42|69|41|1|6|21|47|0|15|3|16|5|57|10|66|45|11|12
9,5,20,0.412,49|42|69|41|1|6|21|47|0|15|3|16|5|57|10|66|45|11|12|46
9,6,1,0.57,15
9,6,2,0.57,15|16
9,6,3,0.57,15|16|3
9,6,4,0.573,15|16|3|11
9,6,5,0.573,15|16|3|11|66
9,6,6,0.572,15|16|3|11|66|10
9,6,7,0.574,15|16|3|11|66|10|12
9,6,8,0.575,15|16|3|11|66|10|12|57
9,6,9,0.574,15|16|3|11|66|10|12|57|45
9,6,10,0.604,15|16|3|11|66|10|12|57|45|35
9,6,11,0.601,15|16|3|11|66|10|12|57|45|35|46
9,6,12,0.627,15|16|3|11|66|10|12|57|45|35|46|49
9,6,13,0.624,15|16|3|11|66|10|12|57|45|35|46|49|41
9,6,14,0.624,15|16|3|11|66|10|12|57|45|35|46|49|41|69
9,6,15,0.624,15|16|3|11|66|10|12|57|45|35|46|49|41|69|42
9,6,16,0.63,15|16|3|11|66|10|12|57|45|35|46|49|41|69|42|1
9,6,17,0.63,15|16|3|11|66|10|12|57|45|35|46|49|41|69|42|1|6
9,6,18,0.63,15|16|3|11|66|10|12|57|45|35|46|49|41|69|42|1|6|21
9,6,19,0.63,15|16|3|11|66|10|12|57|45|35|46|49|41|69|42|1|6|21|47
9,6,20,0.63,15|16|3|11|66|10|12|57|45|35|46|49|41|69|42|1|6|21|47|0
9,7,1,0.517,15
9,7,2,0.517,15|16
9,7,3,0.517,15|16|3
9,7,4,0.517,15|16|3|10
9,7,5,0.519,15|16|3|10|66
9,7,6,0.519,15|16|3|10|66|12
9,7,7,0.521,15|16|3|10|66|12|57
9,7,8,0.522,15|16|3|10|66|12|57|11
9,7,9,0.523,15|16|3|10|66|12|57|11|45
9,7,10,0.523,15|16|3|10|66|12|57|11|45|35
9,7,11,0.52,15|16|3|10|66|12|57|11|45|35|46
9,7,12,0.52,15|16|3|10|66|12|57|11|45|35|46|49
9,7,13,0.523,15|16|3|10|66|12|57|11|45|35|46|49|41
9,7,14,0.523,15|16|3|10|66|12|57|11|45|35|46|49|41|69
9,7,15,0.523,15|16|3|10|66|12|57|11|45|35|46|49|41|69|42
9,7,16,0.526,15|16|3|10|66|12|57|11|45|35|46|49|41|69|42|1
9,7,17,0.526,15|16|3|10|66|12|57|11|45|35|46|49|41|69|42|1|6
9,7,18,0.526,15|16|3|10|66|12|57|11|45|35|46|49|41|69|42|1|6|21
9,7,19,0.526,15|16|3|10|66|12|57|11|45|35|46|49|41|69|42|1|6|21|47
9,7,20,0.526,15|16|3|10|66|12|57|11|45|35|46|49|41|69|42|1|6|21|47|0
9,8,1,0.348,49
9,8,2,0.348,49|42
9,8,3,0.348,49|42|69
9,8,4,0.354,49|42|69|41
9,8,5,0.354,49|42|69|41|1
9,8,6,0.354,49|42|69|41|1|6
9,8,7,0.354,49|42|69|41|1|6|21
9,8,8,0.355,49|42|69|41|1|6|21|47
9,8,9,0.355,49|42|69|41|1|6|21|47|0
9,8,10,0.355,49|42|69|41|1|6|21|47|0|5
9,8,11,0.355,49|42|69|41|1|6|21|47|0|5|70
9,8,12,0.423,49|42|69|41|1|6|21|47|0|5|70|35
9,8,13,0.423,49|42|69|41|1|6|21|47|0|5|70|35|46
9,8,14,0.431,49|42|69|41|1|6|21|47|0|5|70|35|46|62
9,8,15,0.434,49|42|69|41|1|6|21|47|0|5|70|35|46|62|9
9,8,16,0.439,49|42|69|41|1|6|21|47|0|5|70|35|46|62|9|43
9,8,17,0.449,49|42|69|41|1|6|21|47|0|5|70|35|46|62|9|43|57
9,8,18,0.454,49|42|69|41|1|6|21|47|0|5|70|35|46|62|9|43|57|66
9,8,19,0.454,49|42|69|41|1|6|21|47|0|5|70|35|46|62|9|43|57|66|15
9,8,20,0.454,49|42|69|41|1|6|21|47|0|5|70|35|46|62|9|43|57|66|15|3
9,9,1,0.672,15
9,9,2,0.672,15|16
9,9,3,0.672,15|16|3
9,9,4,0.671,15|16|3|66
9,9,5,0.675,15|16|3|66|11
9,9,6,0.678,15|16|3|66|11|12
9,9,7,0.678,15|16|3|66|11|12|57
9,9,8,0.678,15|16|3|66|11|12|57|10
9,9,9,0.678,15|16|3|66|11|12|57|10|45
9,9,10,0.682,15|16|3|66|11|12|57|10|45|35
9,9,11,0.68,15|16|3|66|11|12|57|10|45|35|46
9,9,12,0.682,15|16|3|66|11|12|57|10|45|35|46|49
9,9,13,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69
9,9,14,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69|42
9,9,15,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69|42|41
9,9,16,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69|42|41|1
9,9,17,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69|42|41|1|6
9,9,18,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69|42|41|1|6|21
9,9,19,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69|42|41|1|6|21|47
9,9,20,0.682,15|16|3|66|11|12|57|10|45|35|46|49|69|42|41|1|6|21|47|0
9,10,1,0.355,49
9,10,2,0.355,49|42
9,10,3,0.355,49|42|69
9,10,4,0.359,49|42|69|41
9,10,5,0.36,49|42|69|41|1
9,10,6,0.36,49|42|69|41|1|6
9,10,7,0.36,49|42|69|41|1|6|21
9,10,8,0.36,49|42|69|41|1|6|21|47
9,10,9,0.36,49|42|69|41|1|6|21|47|0
9,10,10,0.361,49|42|69|41|1|6|21|47|0|5
9,10,11,0.386,49|42|69|41|1|6|21|47|0|5|46
9,10,12,0.413,49|42|69|41|1|6|21|47|0|5|46|57
9,10,13,0.416,49|42|69|41|1|6|21|47|0|5|46|57|66
9,10,14,0.416,49|42|69|41|1|6|21|47|0|5|46|57|66|15
9,10,15,0.416,49|42|69|41|1|6|21|47|0|5|46|57|66|15|3
9,10,16,0.416,49|42|69|41|1|6|21|47|0|5|46|57|66|15|3|16
9,10,17,0.419,49|42|69|41|1|6|21|47|0|5|46|57|66|15|3|16|45
9,10,18,0.421,49|42|69|41|1|6|21|47|0|5|46|57|66|15|3|16|45|11
9,10,19,0.421,49|42|69|41|1|6|21|47|0|5|46|57|66|15|3|16|45|11|12
9,10,20,0.421,49|42|69|41|1|6|21|47|0|5|46|57|66|15|3|16|45|11|12|10
9,11,1,0.398,49
9,11,2,0.552,49|66
9,11,3,0.553,49|66|15
9,11,4,0.553,49|66|15|16
9,11,5,0.553,49|66|15|16|3
9,11,6,0.605,49|66|15|16|3|35
9,11,7,0.605,49|66|15|16|3|35|12
9,11,8,0.607,49|66|15|16|3|35|12|57
9,11,9,0.605,49|66|15|16|3|35|12|57|45
9,11,10,0.607,49|66|15|16|3|35|12|57|45|11
9,11,11,0.607,49|66|15|16|3|35|12|57|45|11|10
9,11,12,0.603,49|66|15|16|3|35|12|57|45|11|10|46
9,11,13,0.603,49|66|15|16|3|35|12|57|45|11|10|46|69
9,11,14,0.603,49|66|15|16|3|35|12|57|45|11|10|46|69|42
9,11,15,0.604,49|66|15|16|3|35|12|57|45|11|10|46|69|42|41
9,11,16,0.615,49|66|15|16|3|35|12|57|45|11|10|46|69|42|41|1
9,11,17,0.615,49|66|15|16|3|35|12|57|45|11|10|46|69|42|41|1|6
9,11,18,0.615,49|66|15|16|3|35|12|57|45|11|10|46|69|42|41|1|6|21
9,11,19,0.615,49|66|15|16|3|35|12|57|45|11|10|46|69|42|41|1|6|21|47
9,11,20,0.615,49|66|15|16|3|35|12|57|45|11|10|46|69|42|41|1|6|21|47|0
10,0,1,0.349,49
10,0,2,0.349,49|42
10,0,3,0.349,49|42|69
10,0,4,0.357,49|42|69|41
10,0,5,0.357,49|42|69|41|1
10,0,6,0.357,49|42|69|41|1|6
10,0,7,0.357,49|42|69|41|1|6|21
10,0,8,0.357,49|42|69|41|1|6|21|47
10,0,9,0.358,49|42|69|41|1|6|21|47|0
10,0,10,0.358,49|42|69|41|1|6|21|47|0|5
10,0,11,0.359,49|42|69|41|1|6|21|47|0|5|70
10,0,12,0.36,49|42|69|41|1|6|21|47|0|5|70|62
10,0,13,0.361,49|42|69|41|1|6|21|47|0|5|70|62|9
10,0,14,0.388,49|42|69|41|1|6|21|47|0|5|70|62|9|46
10,0,15,0.41,49|42|69|41|1|6|21|47|0|5|70|62|9|46|35
10,0,16,0.411,49|42|69|41|1|6|21|47|0|5|70|62|9|46|35|43
10,0,17,0.432,49|42|69|41|1|6|21|47|0|5|70|62|9|46|35|43|59
10,0,18,0.434,49|42|69|41|1|6|21|47|0|5|70|62|9|46|35|43|59|17
10,0,19,0.44,49|42|69|41|1|6|21|47|0|5|70|62|9|46|35|43|59|17|52
10,0,20,0.447,49|42|69|41|1|6|21|47|0|5|70|62|9|46|35|43|59|17|52|33
10,1,1,0.24,35
10,1,2,0.244,35|46
10,1,3,0.246,35|46|41
10,1,4,0.246,35|46|41|42
10,1,5,0.246,35|46|41|42|69
10,1,6,0.246,35|46|41|42|69|6
10,1,7,0.246,35|46|41|42|69|6|1
10,1,8,0.246,35|46|41|42|69|6|1|21
10,1,9,0.246,35|46|41|42|69|6|1|21|47
10,1,10,0.246,35|46|41|42|69|6|1|21|47|0
10,1,11,0.295,35|46|41|42|69|6|1|21|47|0|49
10,1,12,0.295,35|46|41|42|69|6|1|21|47|0|49|43
10,1,13,0.295,35|46|41|42|69|6|1|21|47|0|49|43|5
10,1,14,0.301,35|46|41|42|69|6|1|21|47|0|49|43|5|37
10,1,15,0.31,35|46|41|42|69|6|1|21|47|0|49|43|5|37|50
10,1,16,0.316,35|46|41|42|69|6|1|21|47|0|49|43|5|37|50|70
10,1,17,0.323,35|46|41|42|69|6|1|21|47|0|49|43|5|37|50|70|62
10,1,18,0.324,35|46|41|42|69|6|1|21|47|0|49|43|5|37|50|70|62|9
10,1,19,0.325,35|46|41|42|69|6|1|21|47|0|49|43|5|37|50|70|62|9|48
10,1,20,0.325,35|46|41|42|69|6|1|21|47|0|49|43|5|37|50|70|62|9|48|51
10,2,1,0.263,46
10,2,2,0.289,46|35
10,2,3,0.289,46|35|42
10,2,4,0.289,46|35|42|69
10,2,5,0.291,46|35|42|69|41
10,2,6,0.309,46|35|42|69|41|49
10,2,7,0.31,46|35|42|69|41|49|1
10,2,8,0.31,46|35|42|69|41|49|1|21
10,2,9,0.31,46|35|42|69|41|49|1|21|6
10,2,10,0.31,46|35|42|69|41|49|1|21|6|47
10,2,11,0.31,46|35|42|69|41|49|1|21|6|47|0
10,2,12,0.31,46|35|42|69|41|49|1|21|6|47|0|5
10,2,13,0.311,46|35|42|69|41|49|1|21|6|47|0|5|70
10,2,14,0.311,46|35|42|69|41|49|1|21|6|47|0|5|70|43
10,2,15,0.316,46|35|42|69|41|49|1|21|6|47|0|5|70|43|9
10,2,16,0.32,46|35|42|69|41|49|1|21|6|47|0|5|70|43|9|62
10,2,17,0.345,46|35|42|69|41|49|1|21|6|47|0|5|70|43|9|62|17
10,2,18,0.355,46|35|42|69|41|49|1|21|6|47|0|5|70|43|9|62|17|37
10,2,19,0.366,46|35|42|69|41|49|1|21|6|47|0|5|70|43|9|62|17|37|50
10,2,20,0.376,46|35|42|69|41|49|1|21|6|47|0|5|70|43|9|62|17|37|50|52
10,3,1,0.354,35
10,3,2,0.359,35|46
10,3,3,0.368,35|46|49
10,3,4,0.368,35|46|49|42
10,3,5,0.368,35|46|49|42|69
10,3,6,0.37,35|46|49|42|69|6
10,3,7,0.37,35|46|49|42|69|6|1
10,3,8,0.37,35|46|49|42|69|6|1|21
10,3,9,0.37,35|46|49|42|69|6|1|21|47
10,3,10,0.37,35|46|49|42|69|6|1|21|47|0
10,3,11,0.37,35|46|49|42|69|6|1|21|47|0|41
10,3,12,0.37,35|46|49|42|69|6|1|21|47|0|41|5
10,3,13,0.374,35|46|49|42|69|6|1|21|47|0|41|5|62
10,3,14,0.379,35|46|49|42|69|6|1|21|47|0|41|5|62|9
10,3,15,0.38,35|46|49|42|69|6|1|21|47|0|41|5|62|9|70
10,3,16,0.454,35|46|49|42|69|6|1|21|47|0|41|5|62|9|70|66
10,3,17,0.456,35|46|49|42|69|6|1|21|47|0|41|5|62|9|70|66|59
10,3,18,0.462,35|46|49|42|69|6|1|21|47|0|41|5|62|9|70|66|59|11
10,3,19,0.466,35|46|49|42|69|6|1|21|47|0|41|5|62|9|70|66|59|11|15
10,3,20,0.468,35|46|49|42|69|6|1|21|47|0|41|5|62|9|70|66|59|11|15|57
10,4,1,0.267,35
10,4,2,0.272,35|46
10,4,3,0.275,35|46|41
10,4,4,0.275,35|46|41|42
10,4,5,0.275,35|46|41|42|69
10,4,6,0.296,35|46|41|42|69|49
10,4,7,0.296,35|46|41|42|69|49|1
10,4,8,0.296,35|46|41|42|69|49|1|21
10,4,9,0.296,35|46|41|42|69|49|1|21|6
10,4,10,0.296,35|46|41|42|69|49|1|21|6|47
10,4,11,0.296,35|46|41|42|69|49|1|21|6|47|0
10,4,12,0.296,35|46|41|42|69|49|1|21|6|47|0|5
10,4,13,0.302,35|46|41|42|69|49|1|21|6|47|0|5|70
10,4,14,0.305,35|46|41|42|69|49|1|21|6|47|0|5|70|62
10,4,15,0.312,35|46|41|42|69|49|1|21|6|47|0|5|70|62|9
10,4,16,0.312,35|46|41|42|69|49|1|21|6|47|0|5|70|62|9|43
10,4,17,0.342,35|46|41|42|69|49|1|21|6|47|0|5|70|62|9|43|17
10,4,18,0.358,35|46|41|42|69|49|1|21|6|47|0|5|70|62|9|43|17|37
10,4,19,0.379,35|46|41|42|69|49|1|21|6|47|0|5|70|62|9|43|17|37|52
10,4,20,0.39,35|46|41|42|69|49|1|21|6|47|0|5|70|62|9|43|17|37|52|50
10,5,1,0.263,35
10,5,2,0.266,35|46
10,5,3,0.267,35|46|41
10,5,4,0.267,35|46|41|42
10,5,5,0.267,35|46|41|42|69
10,5,6,0.268,35|46|41|42|69|6
10,5,7,0.268,35|46|41|42|69|6|1
10,5,8,0.268,35|46|41|42|69|6|1|21
10,5,9,0.268,35|46|41|42|69|6|1|21|47
10,5,10,0.268,35|46|41|42|69|6|1|21|47|0
10,5,11,0.268,35|46|41|42|69|6|1|21|47|0|5
10,5,12,0.323,35|46|41|42|69|6|1|21|47|0|5|49
10,5,13,0.323,35|46|41|42|69|6|1|21|47|0|5|49|43
10,5,14,0.328,35|46|41|42|69|6|1|21|47|0|5|49|43|70
10,5,15,0.332,35|46|41|42|69|6|1|21|47|0|5|49|43|70|37
10,5,16,0.345,35|46|41|42|69|6|1|21|47|0|5|49|43|70|37|50
10,5,17,0.348,35|46|41|42|69|6|1|21|47|0|5|49|43|70|37|50|62
10,5,18,0.35,35|46|41|42|69|6|1|21|47|0|5|49|43|70|37|50|62|9
10,5,19,0.352,35|46|41|42|69|6|1|21|47|0|5|49|43|70|37|50|62|9|48
10,5,20,0.352,35|46|41|42|69|6|1|21|47|0|5|49|43|70|37|50|62|9|48|51
10,6,1,0.25,35
10,6,2,0.253,35|46
10,6,3,0.253,35|46|42
10,6,4,0.253,35|46|42|69
10,6,5,0.254,35|46|42|69|41
10,6,6,0.275,35|46|42|69|41|49
10,6,7,0.275,35|46|42|69|41|49|1
10,6,8,0.275,35|46|42|69|41|49|1|21
10,6,9,0.275,35|46|42|69|41|49|1|21|6
10,6,10,0.276,35|46|42|69|41|49|1|21|6|47
10,6,11,0.276,35|46|42|69|41|49|1|21|6|47|0
10,6,12,0.276,35|46|42|69|41|49|1|21|6|47|0|5
10,6,13,0.28,35|46|42|69|41|49|1|21|6|47|0|5|70
10,6,14,0.282,35|46|42|69|41|49|1|21|6|47|0|5|70|62
10,6,15,0.288,35|46|42|69|41|49|1|21|6|47|0|5|70|62|9
10,6,16,0.289,35|46|42|69|41|49|1|21|6|47|0|5|70|62|9|43
10,6,17,0.323,35|46|42|69|41|49|1|21|6|47|0|5|70|62|9|43|17
10,6,18,0.334,35|46|42|69|41|49|1|21|6|47|0|5|70|62|9|43|17|37
10,6,19,0.347,35|46|42|69|41|49|1|21|6|47|0|5|70|62|9|43|17|37|50
10,6,20,0.359,35|46|42|69|41|49|1|21|6|47|0|5|70|62|9|43|17|37|50|52
10,7,1,0.314,46
10,7,2,0.356,46|35
10,7,3,0.356,46|35|42
10,7,4,0.356,46|35|42|69
10,7,5,0.367,46|35|42|69|49
10,7,6,0.369,46|35|42|69|49|41
10,7,7,0.37,46|35|42|69|49|41|1
10,7,8,0.37,46|35|42|69|49|41|1|21
10,7,9,0.37,46|35|42|69|49|41|1|21|6
10,7,10,0.37,46|35|42|69|49|41|1|21|6|47
10,7,11,0.37,46|35|42|69|49|41|1|21|6|47|0
10,7,12,0.37,46|35|42|69|49|41|1|21|6|47|0|5
10,7,13,0.375,46|35|42|69|49|41|1|21|6|47|0|5|62
10,7,14,0.382,46|35|42|69|49|41|1|21|6|47|0|5|62|9
10,7,15,0.382,46|35|42|69|49|41|1|21|6|47|0|5|62|9|70
10,7,16,0.382,46|35|42|69|49|41|1|21|6|47|0|5|62|9|70|43
10,7,17,0.409,46|35|42|69|49|41|1|21|6|47|0|5|62|9|70|43|59
10,7,18,0.408,46|35|42|69|49|41|1|21|6|47|0|5|62|9|70|43|59|17
10,7,19,0.41,46|35|42|69|49|41|1|21|6|47|0|5|62|9|70|43|59|17|37
10,7,20,0.453,46|35|42|69|49|41|1|21|6|47|0|5|62|9|70|43|59|17|37|57
10,8,1,0.288,46
10,8,2,0.288,46|42
10,8,3,0.288,46|42|69
10,8,4,0.292,46|42|69|41
10,8,5,0.326,46|42|69|41|35
10,8,6,0.326,46|42|69|41|35|6
10,8,7,0.326,46|42|69|41|35|6|1
10,8,8,0.326,46|42|69|41|35|6|1|21
10,8,9,0.326,46|42|69|41|35|6|1|21|47
10,8,10,0.34,46|42|69|41|35|6|1|21|47|49
10,8,11,0.34,46|42|69|41|35|6|1|21|47|49|0
10,8,12,0.34,46|42|69|41|35|6|1|21|47|49|0|5
10,8,13,0.344,46|42|69|41|35|6|1|21|47|49|0|5|70
10,8,14,0.345,46|42|69|41|35|6|1|21|47|49|0|5|70|43
10,8,15,0.349,46|42|69|41|35|6|1|21|47|49|0|5|70|43|9
10,8,16,0.349,46|42|69|41|35|6|1|21|47|49|0|5|70|43|9|62
10,8,17,0.351,46|42|69|41|35|6|1|21|47|49|0|5|70|43|9|62|37
10,8,18,0.352,46|42|69|41|35|6|1|21|47|49|0|5|70|43|9|62|37|50
10,8,19,0.369,46|42|69|41|35|6|1|21|47|49|0|5|70|43|9|62|37|50|17
10,8,20,0.381,46|42|69|41|35|6|1|21|47|49|0|5|70|43|9|62|37|50|17|66
10,9,1,0.241,35
10,9,2,0.241,35|46
10,9,3,0.242,35|46|41
10,9,4,0.242,35|46|41|42
10,9,5,0.242,35|46|41|42|69
10,9,6,0.259,35|46|41|42|69|43
10,9,7,0.286,35|46|41|42|69|43|50
10,9,8,0.288,35|46|41|42|69|43|50|37
10,9,9,0.295,35|46|41|42|69|43|50|37|21
10,9,10,0.295,35|46|41|42|69|43|50|37|21|1
10,9,11,0.295,35|46|41|42|69|43|50|37|21|1|6
10,9,12,0.295,35|46|41|42|69|43|50|37|21|1|6|47
10,9,13,0.295,35|46|41|42|69|43|50|37|21|1|6|47|0
10,9,14,0.295,35|46|41|42|69|43|50|37|21|1|6|47|0|5
10,9,15,0.295,35|46|41|42|69|43|50|37|21|1|6|47|0|5|51
10,9,16,0.295,35|46|41|42|69|43|50|37|21|1|6|47|0|5|51|48
10,9,17,0.339,35|46|41|42|69|43|50|37|21|1|6|47|0|5|51|48|49
10,9,18,0.34,35|46|41|42|69|43|50|37|21|1|6|47|0|5|51|48|49|8
10,9,19,0.403,35|46|41|42|69|43|50|37|21|1|6|47|0|5|51|48|49|8|17
10,9,20,0.406,35|46|41|42|69|43|50|37|21|1|6|47|0|5|51|48|49|8|17|70
10,10,1,0.307,49
10,10,2,0.35,49|66
10,10,3,0.35,49|66|15
10,10,4,0.35,49|66|15|16
10,10,5,0.35,49|66|15|16|3
10,10,6,0.35,49|66|15|16|3|12
10,10,7,0.35,49|66|15|16|3|12|57
10,10,8,0.351,49|66|15|16|3|12|57|11
10,10,9,0.351,49|66|15|16|3|12|57|11|10
10,10,10,0.408,49|66|15|16|3|12|57|11|10|17
10,10,11,0.412,49|66|15|16|3|12|57|11|10|17|45
10,10,12,0.411,49|66|15|16|3|12|57|11|10|17|45|35
10,10,13,0.411,49|66|15|16|3|12|57|11|10|17|45|35|42
10,10,14,0.411,49|66|15|16|3|12|57|11|10|17|45|35|42|69
10,10,15,0.419,49|66|15|16|3|12|57|11|10|17|45|35|42|69|33
10,10,16,0.428,49|66|15|16|3|12|57|11|10|17|45|35|42|69|33|1
10,10,17,0.428,49|66|15|16|3|12|57|11|10|17|45|35|42|69|33|1|6
10,10,18,0.428,49|66|15|16|3|12|57|11|10|17|45|35|42|69|33|1|6|21
10,10,19,0.428,49|66|15|16|3|12|57|11|10|17|45|35|42|69|33|1|6|21|47
10,10,20,0.429,49|66|15|16|3|12|57|11|10|17|45|35|42|69|33|1|6|21|47|41
10,11,1,0.268,46
10,11,2,0.286,46|35
10,11,3,0.286,46|35|42
10,11,4,0.286,46|35|42|69
10,11,5,0.287,46|35|42|69|41
10,11,6,0.288,46|35|42|69|41|6
10,11,7,0.288,46|35|42|69|41|6|1
10,11,8,0.288,46|35|42|69|41|6|1|21
10,11,9,0.288,46|35|42|69|41|6|1|21|47
10,11,10,0.318,46|35|42|69|41|6|1|21|47|49
10,11,11,0.318,46|35|42|69|41|6|1|21|47|49|0
10,11,12,0.318,46|35|42|69|41|6|1|21|47|49|0|5
10,11,13,0.322,46|35|42|69|41|6|1|21|47|49|0|5|70
10,11,14,0.326,46|35|42|69|41|6|1|21|47|49|0|5|70|62
10,11,15,0.329,46|35|42|69|41|6|1|21|47|49|0|5|70|62|9
10,11,16,0.33,46|35|42|69|41|6|1|21|47|49|0|5|70|62|9|43
10,11,17,0.334,46|35|42|69|41|6|1|21|47|49|0|5|70|62|9|43|65
10,11,18,0.334,46|35|42|69|41|6|1|21|47|49|0|5|70|62|9|43|65|37
10,11,19,0.338,46|35|42|69|41|6|1|21|47|49|0|5|70|62|9|43|65|37|50
10,11,20,0.341,46|35|42|69|41|6|1|21|47|49|0|5|70|62|9|43|65|37|50|29
11,0,1,0.232,46
11,0,2,0.259,46|35
11,0,3,0.259,46|35|42
11,0,4,0.259,46|35|42|69
11,0,5,0.263,46|35|42|69|41
11,0,6,0.284,46|35|42|69|41|49
11,0,7,0.284,46|35|42|69|41|49|1
11,0,8,0.284,46|35|42|69|41|49|1|21
11,0,9,0.284,46|35|42|69|41|49|1|21|6
11,0,10,0.284,46|35|42|69|41|49|1|21|6|47
11,0,11,0.285,46|35|42|69|41|49|1|21|6|47|0
11,0,12,0.285,46|35|42|69|41|49|1|21|6|47|0|5
11,0,13,0.293,46|35|42|69|41|49|1|21|6|47|0|5|62
11,0,14,0.292,46|35|42|69|41|49|1|21|6|47|0|5|62|70
11,0,15,0.298,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9
11,0,16,0.298,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43
11,0,17,0.298,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37
11,0,18,0.302,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37|50
11,0,19,0.343,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37|50|52
11,0,20,0.346,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37|50|52|17
11,1,1,0.245,46
11,1,2,0.271,46|35
11,1,3,0.271,46|35|42
11,1,4,0.271,46|35|42|69
11,1,5,0.275,46|35|42|69|41
11,1,6,0.296,46|35|42|69|41|49
11,1,7,0.297,46|35|42|69|41|49|1
11,1,8,0.297,46|35|42|69|41|49|1|21
11,1,9,0.297,46|35|42|69|41|49|1|21|6
11,1,10,0.297,46|35|42|69|41|49|1|21|6|47
11,1,11,0.297,46|35|42|69|41|49|1|21|6|47|0
11,1,12,0.297,46|35|42|69|41|49|1|21|6|47|0|5
11,1,13,0.303,46|35|42|69|41|49|1|21|6|47|0|5|62
11,1,14,0.303,46|35|42|69|41|49|1|21|6|47|0|5|62|70
11,1,15,0.309,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9
11,1,16,0.309,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43
11,1,17,0.309,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37
11,1,18,0.311,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37|50
11,1,19,0.347,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37|50|52
11,1,20,0.349,46|35|42|69|41|49|1|21|6|47|0|5|62|70|9|43|37|50|52|17
11,2,1,0.371,69
11,2,2,0.371,69|42
11,2,3,0.371,69|42|1
11,2,4,0.371,69|42|1|6
11,2,5,0.371,69|42|1|6|21
11,2,6,0.372,69|42|1|6|21|47
11,2,7,0.372,69|42|1|6|21|47|0
11,2,8,0.373,69|42|1|6|21|47|0|49
11,2,9,0.373,69|42|1|6|21|47|0|49|41
11,2,10,0.373,69|42|1|6|21|47|0|49|41|5
11,2,11,0.403,69|42|1|6|21|47|0|49|41|5|46
11,2,12,0.403,69|42|1|6|21|47|0|49|41|5|46|70
11,2,13,0.405,69|42|1|6|21|47|0|49|41|5|46|70|62
11,2,14,0.407,69|42|1|6|21|47|0|49|41|5|46|70|62|9
11,2,15,0.431,69|42|1|6|21|47|0|49|41|5|46|70|62|9|35
11,2,16,0.43,69|42|1|6|21|47|0|49|41|5|46|70|62|9|35|43
11,2,17,0.432,69|42|1|6|21|47|0|49|41|5|46|70|62|9|35|43|37
11,2,18,0.432,69|42|1|6|21|47|0|49|41|5|46|70|62|9|35|43|37|50
11,2,19,0.445,69|42|1|6|21|47|0|49|41|5|46|70|62|9|35|43|37|50|17
